longitude,latitude,fid,e_vel,n_vel,e_err,n_err,station,ref
87.281,26.439,"6195",11.3,36.8,0.5,0.5,BRNG_GPS,wang_shen_2020
81.201,29.474,"6196",5.7,27.5,0.7,0.5,BYNA_GPS,wang_shen_2020
85.314,28.207,"6197",9.6,28.8,0.2,0.2,CHLM_GPS,wang_shen_2020
82.818,28.984,"6198",6.6,26.2,0.3,0.3,DLPA_GPS,wang_shen_2020
80.582,28.754,"6199",10.1,35.6,0.3,0.3,DNGD_GPS,wang_shen_2020
80.501,29.734,"6200",5.2,30.5,0.5,0.6,DRCL_GPS,wang_shen_2020
80.626,29.177,"6201",7.7,34.5,0.4,0.4,GNTW_GPS,wang_shen_2020
82.491,27.951,"6202",9.9,34.6,0.3,0.3,GRHI_GPS,wang_shen_2020
82.193,29.278,"6203",5.8,26.9,0.2,0.2,JMLA_GPS,wang_shen_2020
83.743,28.805,"6204",8,27,0.2,0.2,JMSM_GPS,wang_shen_2020
85.279,27.801,"6205",9.6,34.5,0.2,0.2,KKN4_GPS,wang_shen_2020
83.603,27.767,"6206",9.3,36,0.2,0.2,KLDN_GPS,wang_shen_2020
81.595,28.117,"6207",8.6,37.5,0.2,0.3,NPGJ_GPS,wang_shen_2020
87.392,26.866,"6208",12.1,37.7,0.2,0.2,ODRE_GPS,wang_shen_2020
89.392,26.849,"6209",13.3,33.3,1.4,1.5,RBIT_GPS,wang_shen_2020
86.55,27.305,"6210",10.6,34.3,0.4,0.4,RMJT_GPS,wang_shen_2020
86.597,26.991,"6211",10.6,36.1,0.3,0.2,RMTE_GPS,wang_shen_2020
81.806,29.969,"6212",5.6,22.3,0.3,0.2,SMKT_GPS,wang_shen_2020
83.936,28.26,"6213",8.9,32.3,0.4,0.4,SRNK_GPS,wang_shen_2020
89.635,27.472,"6214",13.4,30.5,0.4,0.3,TIMP_GPS,wang_shen_2020
87.71,27.352,"6215",11.2,33.4,0.2,0.2,TPLJ_GPS,wang_shen_2020
83.763,28.345,"6216",9.4,28.5,0.6,0.6,DNSG_GPS,wang_shen_2020
82.987,28.101,"6217",9.5,34.7,0.4,0.4,PYUT_GPS,wang_shen_2020
85.799,27.385,"6218",11.1,35.3,0.3,0.3,SNDL_GPS,wang_shen_2020
86.904,30.445,"6219",13.7,23,0.4,0.5,CUOM_GPS,wang_shen_2020
85.057,30.729,"6220",10.3,23.8,0.5,0.5,JRGR_GPS,wang_shen_2020
90.963,30.773,"6221",18.7,18.1,0.5,0.5,NCRS_GPS,wang_shen_2020
81.926,32.047,"6222",2.9,18.4,2.5,2.3,XGBA_GPS,wang_shen_2020
84.043,29.534,"6223",8.2,25.5,0.5,0.5,YARE_GPS,wang_shen_2020
102.653,25.008,"6224",5.3,-12.3,0.4,0.3,BEKM_GPS,wang_shen_2020
100.176,25.707,"6225",3,-12.2,0.8,0.7,BFDI_GPS,wang_shen_2020
100.619,36.275,"6226",11.4,3.9,0.5,0.4,BFGH_GPS,wang_shen_2020
100.219,26.849,"6227",7.4,-12.9,0.5,0.4,BFLJ_GPS,wang_shen_2020
99.647,33.758,"6228",17.6,2.3,0.5,0.5,BUDR_GPS,wang_shen_2020
96.48,32.204,"6229",24.8,2.5,0.4,0.4,BUNQ_GPS,wang_shen_2020
99.98,35.59,"6230",12.5,4.8,0.6,0.6,BUXH_GPS,wang_shen_2020
95.295,32.894,"6231",25.6,5.6,0.4,0.4,BUZD_GPS,wang_shen_2020
98.907,28.488,"6232",12.7,-9.7,0.4,0.4,DEQN_GPS,wang_shen_2020
95.594,31.415,"6233",24.4,3,0.4,0.4,DING_GPS,wang_shen_2020
84.062,32.306,"6234",8.7,19.1,0.5,0.5,GAIZ_GPS,wang_shen_2020
94.36,29.648,"6235",21.3,7.3,0.4,0.3,LINZ_GPS,wang_shen_2020
92.46,28.414,"6236",18.4,16.8,0.4,0.3,LNGZ_GPS,wang_shen_2020
101.569,21.483,"6237",6.2,-4.6,0.3,0.3,MNLA_GPS,wang_shen_2020
92.061,31.48,"6238",23.2,12.3,0.4,0.4,NAQU_GPS,wang_shen_2020
88.705,30.932,"6239",16.7,19.4,0.3,0.4,SHEN_GPS,wang_shen_2020
104.281,26.863,"6240",7.6,-2.2,0.6,0.7,WEIN_GPS,wang_shen_2020
102.268,27.904,"6241",11.5,-11.4,0.4,0.4,XICN_GPS,wang_shen_2020
100.276,39.081,"6242",4.8,1.3,1,0.9,ZHYE_GPS,wang_shen_2020
113.989,41.105,"6243",3.2,-1.4,0.2,0.2,A010_GPS,wang_shen_2020
112.836,39.182,"6244",4.7,-1.9,0.2,0.2,A026_GPS,wang_shen_2020
113.657,39.055,"6245",4.5,-2,0.2,0.2,A033_GPS,wang_shen_2020
114.226,39.425,"6246",4.5,-1.9,0.3,0.3,A042_GPS,wang_shen_2020
116.623,40.73,"6247",2.8,-1.3,0.2,0.2,A070_GPS,wang_shen_2020
116.239,40.197,"6248",4,-2.1,0.2,0.2,A152_GPS,wang_shen_2020
116.041,39.785,"6249",4.5,-1.5,0.2,0.2,A159_GPS,wang_shen_2020
120.725,37.936,"6250",3,-2.3,0.2,0.2,B001_GPS,wang_shen_2020
118.182,35.097,"6251",4.6,-2.7,0.2,0.2,B038_GPS,wang_shen_2020
118.637,34.486,"6252",4.5,-2.7,0.3,0.3,B041_GPS,wang_shen_2020
87.264,26.484,"6253",11.7,36.7,0.5,0.4,BIRB_GPS,wang_shen_2020
114.356,38.028,"6254",4.2,-2.6,0.4,0.4,C016_GPS,wang_shen_2020
113.371,37.086,"6255",4.9,-3,0.3,0.3,C025_GPS,wang_shen_2020
113.154,37.908,"6256",4.5,-2.9,0.2,0.2,D016_GPS,wang_shen_2020
109.974,41.765,"6257",3,-1.6,0.3,0.3,D040_GPS,wang_shen_2020
91.363,29.664,"6258",18.5,18.1,0.3,0.3,DAGZ_GPS,wang_shen_2020
118.596,24.775,"6259",6.5,-2.1,0.4,0.3,F020_GPS,wang_shen_2020
116.717,24.726,"6260",6.7,-2.3,0.4,0.3,F024_GPS,wang_shen_2020
105.178,37.581,"6261",5.3,0.1,0.3,0.3,G004_GPS,wang_shen_2020
100.936,37.967,"6262",5.5,2.1,0.6,0.6,G065_GPS,wang_shen_2020
102.846,37.44,"6263",6.7,1.3,0.3,0.3,G069_GPS,wang_shen_2020
100.482,37.217,"6264",9.4,2.9,0.5,0.4,G076_GPS,wang_shen_2020
103.838,35.376,"6265",8.9,0.3,0.4,0.4,G111_GPS,wang_shen_2020
101.142,38.928,"6266",3.3,1.4,0.4,0.4,G141_GPS,wang_shen_2020
94.857,39.514,"6267",4.3,5.1,0.4,0.4,G164_GPS,wang_shen_2020
106.56,34.733,"6268",7.1,-2.6,0.3,0.3,G362_GPS,wang_shen_2020
93.242,29.883,"6269",21.3,10.6,0.4,0.4,GONG_GPS,wang_shen_2020
104.073,29.652,"6270",7.2,-2.1,0.4,0.4,H070_GPS,wang_shen_2020
102.767,28.955,"6271",9.6,-4.4,0.3,0.3,H087_GPS,wang_shen_2020
100.136,24.445,"6272",1.6,-8.4,0.4,0.3,H148_GPS,wang_shen_2020
101.063,22.507,"6273",2.8,-6.5,0.5,0.4,H175_GPS,wang_shen_2020
100.006,31.618,"6274",19,-4.5,0.3,0.3,H182_GPS,wang_shen_2020
99.535,25.463,"6275",-0.2,-10.3,0.7,0.7,H205_GPS,wang_shen_2020
98.675,24.577,"6276",-2.3,-5.3,0.5,0.4,H211_GPS,wang_shen_2020
97.856,24.013,"6277",-3.7,-2.3,0.5,0.5,H218_GPS,wang_shen_2020
102.25,28.746,"6278",10.6,-8.5,0.5,0.5,H365_GPS,wang_shen_2020
74.427,39.025,"6279",-4.1,19.1,0.3,0.3,I399_GPS,wang_shen_2020
99.196,34.271,"6280",17.2,4.2,0.4,0.4,J406_GPS,wang_shen_2020
111.709,41.516,"6281",2.9,-1.3,0.2,0.2,JB18_GPS,wang_shen_2020
95.8,40.514,"6282",3.3,3.2,0.2,0.2,JB28_GPS,wang_shen_2020
94.873,36.433,"6283",10.4,9,0.3,0.3,JB30_GPS,wang_shen_2020
101.497,30.495,"6284",14.6,-8.4,0.4,0.5,JB35_GPS,wang_shen_2020
100.278,29.993,"6285",15.7,-9.4,0.3,0.3,JB40_GPS,wang_shen_2020
98.498,25.018,"6286",-2.8,-6.4,0.3,0.3,JB41_GPS,wang_shen_2020
83.978,28.199,"6287",8.4,34.1,0.5,0.4,POKH_GPS,wang_shen_2020
125.444,43.79,"6288",1.5,-0.3,0.1,0.2,CHUN_GPS,wang_shen_2020
119.769,25.502,"6289",6.3,-1.6,0.3,0.3,FJPT_GPS,wang_shen_2020
99.814,39.41,"6290",3.8,1.3,0.2,0.2,GSGT_GPS,wang_shen_2020
103.671,36.078,"6291",9.7,1.2,0.5,0.5,GSLZ_GPS,wang_shen_2020
78.199,41.868,"6292",3.7,10.1,0.2,0.3,KMTR_GPS,wang_shen_2020
80.956,26.912,"6293",10,34.8,0.5,0.5,LCKI_GPS,wang_shen_2020
91.104,29.657,"6294",18.7,18.3,0.1,0.1,LHAS_GPS,wang_shen_2020
103.134,28.335,"6295",8.9,-4,0.3,0.3,MEIG_GPS,wang_shen_2020
105.668,38.814,"6296",4.8,-0.6,0.2,0.2,NMAZ_GPS,wang_shen_2020
101.06,41.957,"6297",4.1,0.3,0.2,0.2,NMEJ_GPS,wang_shen_2020
94.772,36.145,"6298",9.9,8.1,0.3,0.3,QHGE_GPS,wang_shen_2020
100.237,38.186,"6299",6.3,2.4,0.3,0.4,QHQL_GPS,wang_shen_2020
102.01,35.516,"6300",11.8,3,0.4,0.4,QHTR_GPS,wang_shen_2020
92.438,34.217,"6301",21.7,9.9,0.4,0.4,QHTT_GPS,wang_shen_2020
103.534,28.84,"6302",8.1,-3.2,0.3,0.3,SCMB_GPS,wang_shen_2020
101.744,26.503,"6303",8.7,-12.6,0.2,0.2,SCPZ_GPS,wang_shen_2020
102.437,28.3,"6304",11.6,-8.3,0.2,0.2,SCXD_GPS,wang_shen_2020
101.513,27.432,"6305",10.6,-12.2,0.2,0.2,SCYY_GPS,wang_shen_2020
106.688,33.126,"6306",7.4,-3.4,0.2,0.3,SNMX_GPS,wang_shen_2020
113.18,36.225,"6307",5.3,-2.9,0.2,0.2,SXCZ_GPS,wang_shen_2020
111.234,35.105,"6308",6.2,-2.1,0.2,0.2,SXXX_GPS,wang_shen_2020
101.526,30.326,"6309",14.5,-11.8,0.2,0.2,TAGO_GPS,wang_shen_2020
79.21,41.202,"6310",2.5,14.4,0.1,0.1,WUSH_GPS,wang_shen_2020
100.255,25.608,"6311",3.3,-10.9,0.2,0.2,XIAG_GPS,wang_shen_2020
88.135,47.855,"6312",1.7,5.9,0.2,0.2,XJAL_GPS,wang_shen_2020
82.978,41.725,"6313",4.4,11.3,0.3,0.3,XJKC_GPS,wang_shen_2020
86.189,41.792,"6314",4,10,0.3,0.3,XJKE_GPS,wang_shen_2020
88.171,39.022,"6315",2,8.3,0.3,0.3,XJRQ_GPS,wang_shen_2020
90.257,42.893,"6316",4.7,6.7,0.3,0.3,XJSS_GPS,wang_shen_2020
82.875,46.824,"6317",1.2,2.1,0.2,0.2,XJTC_GPS,wang_shen_2020
83.257,43.398,"6318",2.5,7.7,0.3,0.3,XJXY_GPS,wang_shen_2020
97.174,31.135,"6319",22.6,-0.4,0.5,0.4,XZCD_GPS,wang_shen_2020
91.097,30.48,"6320",19.1,17,0.4,0.4,XZDX_GPS,wang_shen_2020
80.107,32.52,"6321",2.8,18,0.3,0.3,XZGE_GPS,wang_shen_2020
88.865,29.249,"6322",14.4,23.4,0.4,0.3,XZRK_GPS,wang_shen_2020
86.941,28.357,"6323",11.5,25.9,0.5,0.4,XZZF_GPS,wang_shen_2020
103.011,29.981,"6324",8.3,-4.2,0.2,0.2,YAAN_GPS,wang_shen_2020
101.049,22.741,"6325",2.4,-7.3,0.3,0.3,YNSM_GPS,wang_shen_2020
102.751,24.118,"6326",6.5,-7.6,0.3,0.3,YNTH_GPS,wang_shen_2020
101.327,25.724,"6327",5.9,-10.9,0.3,0.3,YNYA_GPS,wang_shen_2020
99.372,25.885,"6328",0.7,-11.7,0.3,0.4,YNYL_GPS,wang_shen_2020
99.698,27.823,"6329",7.1,-15.1,0.3,0.3,YNZD_GPS,wang_shen_2020
120.763,27.934,"6330",6.5,-1.9,0.3,0.3,ZJWZ_GPS,wang_shen_2020
127.521,50.257,"6331",0.137,0.707,0.2,0.2,BLAG,Ashurkov_RGG_2011
128.028,50.257,"6332",-0.338,-0.203,0.19,0.22,TAMB,Ashurkov_RGG_2011
128.223,49.913,"6333",0.44,0.16,0.25,0.24,POLT,Ashurkov_RGG_2011
130.014,50.101,"6334",-0.209,0.847,0.22,0.22,TALA,Ashurkov_RGG_2011
130.22,49.407,"6335",0.588,0.534,0.21,0.18,ARHA,Ashurkov_RGG_2011
131.602,48.954,"6336",0.688,-0.194,0.22,0.2,SUTA,Ashurkov_RGG_2011
165.984,55.192,"6337",-34.6,35.4,1.1,1.1,_BKI,Meng_CJG_2009
163.067,56.265,"6338",-0.01,1.14,2.23,2.2,OSSO,Meng_CJG_2009
160.856,56.318,"6339",1.7,3.8,1.1,1.1,_KLU,Meng_CJG_2009
160.062,56.254,"6340",-1.8,3.9,2.2,2.2,MAYS,Meng_CJG_2009
157.536,53.325,"6341",-9.1,9.2,2.4,2.5,MALI,Meng_CJG_2009
88.936,26.965,"6342",14.082,34.691,1.1,0.7,JITI,Mullick_TerraNova_2009
88.791,27.01,"6343",11.983,34.149,1.7,1.4,SAMS,Mullick_TerraNova_2009
88.753,26.881,"6344",15.697,37.795,1,0.6,PMSM,Mullick_TerraNova_2009
88.738,26.751,"6345",16.107,38.853,1.1,0.8,BRDH,Mullick_TerraNova_2009
88.702,27.024,"6346",8.544,33.692,1.4,0.9,AMBK,Mullick_TerraNova_2009
88.569,26.889,"6347",6.229,37.404,1.5,1.1,BGKT,Mullick_TerraNova_2009
88.35,26.711,"6348",8.015,36.347,1.9,1.5,NBUV,Mullick_TerraNova_2009
88.185,26.883,"6349",7.189,37.781,1.4,1,MIRK,Mullick_TerraNova_2009
83.953,29.178,"6350",4.603,24.81,1.59,1.13,MST2,Ader_JGR_2012
79.874,6.892,"6351",20.077,35.378,4.8,2.99,COLA,Ader_JGR_2012
48.876,41.471,"6352",-0.52,3.709,1.1,1.7,AZIZ,Aktug_JGeodyn_2012c
142.543,49.69,"6353",-4.443,0.122,2.65,2.67,AIVA,Apel_GRL_2006
110.849,48.524,"6354",0.363,-5.002,3.26,2.73,BATS,Apel_GRL_2006
142.157,49.637,"6355",-6.139,-0.269,2.55,2.56,BOSH,Apel_GRL_2006
114.583,48.091,"6356",1.223,-3.81,2.73,2.2,CHOI,Apel_GRL_2006
106.494,50.737,"6357",1.2,-2.092,1.14,1.15,KIAT,Apel_GRL_2006
104.893,51.847,"6358",-0.704,0.196,1.14,1.15,LIST,Apel_GRL_2006
106.223,45.804,"6359",2.797,-1.625,1.66,1.67,MAND,Apel_GRL_2006
142.759,48.573,"6360",-7.548,0.359,2.64,2.65,PORE,Apel_GRL_2006
106.253,50.232,"6361",0.701,-3.049,1.66,1.67,SUKG,Apel_GRL_2006
108.243,52.97,"6362",0.204,-1.764,1.66,1.67,TURK,Apel_GRL_2006
106.015,51.171,"6363",0.909,-2.507,1.14,1.15,UDUN,Apel_GRL_2006
142.065,49.076,"6364",-5.65,0.186,1.11,1.1,UGLE,Apel_GRL_2006
107.622,51.814,"6365",1.464,-4.008,1.14,1.15,ULAN,Apel_GRL_2006
110.588,47.257,"6366",1.072,-2.055,3.26,2.2,UNDE,Apel_GRL_2006
166.211,62.456,"6367",-3.722,-2.757,0.85,0.85,_KMS,Apel_GRL_2006
106.581,52.787,"6368",-1.497,-0.185,2.72,2.2,ANGA,Apel_GRL_2006
155.77,62.518,"6369",-3.78,-2.247,2.27,2.21,OMS1,Apel_GRL_2006
163.067,59.243,"6370",-5.328,-3.07,2.23,2.2,OSSO,Apel_GRL_2006
136.812,62.784,"6371",1.124,-0.462,1.63,1.62,TKL1,Apel_GRL_2006
158.697,55.93,"6372",-8.287,-0.657,1.01,1.02,_ES1,Apel_GRL_2006
158.686,57.759,"6373",-7.474,-5.265,1.67,1.65,_TIG,Apel_GRL_2006
158.213,53.28,"6374",-18.803,6.714,2.21,2.18,KORC,Apel_GRL_2006
159.865,56.042,"6375",-9.713,-1.642,2.05,2.05,KOZY,Apel_GRL_2006
159.481,54.025,"6376",-13.677,1.404,4.15,4.1,KRM9,Apel_GRL_2006
161.194,54.585,"6377",-24.126,9.662,2.2,2.18,KRON,Apel_GRL_2006
147.431,61.883,"6378",-1.575,-5.882,1.33,1.33,KUL1,Apel_GRL_2006
157.474,53.333,"6379",-16.944,3.081,3.22,3.23,MALK,Apel_GRL_2006
158.623,54.693,"6380",-12.563,1.545,2.25,2.18,MILK,Apel_GRL_2006
159.197,53.142,"6381",-24.809,8.783,2.18,2.16,NALY,Apel_GRL_2006
142.946,53.602,"6382",-3.691,-1.132,0.79,0.78,OKHA,Apel_GRL_2006
143.804,50.292,"6383",-5.095,-1.384,2.73,2.75,OKRG,Apel_GRL_2006
156.81,51.466,"6384",-22.477,1.827,2.21,2.2,PAUZ,Apel_GRL_2006
142.817,49.838,"6385",-5.907,0.409,2.24,2.22,PBDN,Apel_GRL_2006
143.27,49.922,"6386",-6.419,-2.98,2.57,2.58,PERV,Apel_GRL_2006
143.646,50.049,"6387",-6.173,-0.729,2.55,2.56,PILG,Apel_GRL_2006
152.422,62.925,"6388",-3.62,-3.334,1.19,1.17,SEY2,Apel_GRL_2006
155.962,54.304,"6389",-11.717,-0.461,2.25,2.22,SOBL,Apel_GRL_2006
148.168,62.779,"6390",-2.548,-3.195,1.25,1.25,SUS1,Apel_GRL_2006
152.392,61.13,"6391",-2.518,-5.149,2.3,2.23,TAL1,Apel_GRL_2006
143.246,63.26,"6392",-0.169,-0.682,1.26,1.26,TOM1,Apel_GRL_2006
156.244,52.661,"6393",-18.767,3.218,2.3,2.25,UBR1,Apel_GRL_2006
156.575,52.928,"6394",-18.381,3.7,2.53,2.58,UBR2,Apel_GRL_2006
156.738,57.091,"6395",-6.417,-1.385,2.26,2.23,UHAZ,Apel_GRL_2006
162.593,56.265,"6396",-18.765,4.896,2.07,2.06,UKAM,Apel_GRL_2006
143.242,64.566,"6397",0.434,-0.771,1.36,1.35,UNR1,Apel_GRL_2006
92.719,11.613,"6398",8.698,32,1.78,1.25,CARI,Banerjee_GRL_2008
76.969,8.423,"6399",21.129,35.018,2.77,2.37,TIR0,Banerjee_GRL_2008
77.47,10.23,"6400",15.611,33.112,0.56,0.52,KODI,Banerjee_GRL_2008
73.882,18.558,"6401",11.885,31.982,0.93,0.91,PUN2,Banerjee_GRL_2008
72.916,19.133,"6402",11.493,27.995,1.07,1.04,BMBY,Banerjee_GRL_2008
85.792,20.263,"6403",14.212,35.337,1.13,1.09,BHBN,Banerjee_GRL_2008
79.276,21.394,"6404",11.499,33.607,0.93,0.85,NAGP,Banerjee_GRL_2008
79.876,23.129,"6405",11.777,29.797,1.62,1.54,JBPR,Banerjee_GRL_2008
77.447,23.209,"6406",9.269,33.187,1.24,1.21,RRLB,Banerjee_GRL_2008
86.444,23.815,"6407",13.558,33.13,1.31,1.27,DHAN,Banerjee_GRL_2008
78.608,25.452,"6408",9.816,32.487,0.88,0.84,JHAN,Banerjee_GRL_2008
91.885,25.566,"6409",12.918,33.252,0.98,0.96,SHLN,Banerjee_GRL_2008
77.172,28.544,"6410",9.319,31.083,1,0.96,DELO,Banerjee_GRL_2008
94.892,29.541,"6411",17.608,2.641,0.99,0.83,PQX1,Banerjee_GRL_2008
97.778,29.727,"6412",14.35,-6.723,1.26,1.15,ZUG1,Banerjee_GRL_2008
78.68,29.848,"6413",10.27,32.716,1.55,1.45,LAN2,Banerjee_GRL_2008
77.979,30.095,"6414",6.713,35.489,1.18,1.1,RAJA,Banerjee_GRL_2008
77.868,30.147,"6415",8.522,28.93,1.31,1.12,MOHA,Banerjee_GRL_2008
78.187,30.191,"6416",6.19,32.464,0.92,0.89,DOIW,Banerjee_GRL_2008
77.63,30.276,"6417",6.188,31.434,0.81,0.76,QASI,Banerjee_GRL_2008
77.974,30.285,"6418",6.888,30.667,0.77,0.71,WILD,Banerjee_GRL_2008
79.09,30.298,"6419",5.567,29.387,1.29,1.12,GHOL,Banerjee_GRL_2008
77.86,30.329,"6420",7.148,32.027,0.79,0.72,SABA,Banerjee_GRL_2008
78.012,30.329,"6421",5.976,31.478,1.19,1.13,WIHG,Banerjee_GRL_2008
78.014,30.329,"6422",5.616,31.628,0.74,0.73,WIH2,Banerjee_GRL_2008
79.194,30.329,"6423",3.407,30.114,1.16,1.1,POKH,Banerjee_GRL_2008
78.155,30.342,"6424",4.817,31.655,1.14,1.09,DHAU,Banerjee_GRL_2008
78.155,30.342,"6425",6.727,31.525,1.16,1.12,DHOU,Banerjee_GRL_2008
78.368,30.394,"6426",5.265,30.713,0.88,0.84,CHMB,Banerjee_GRL_2008
78.115,30.452,"6427",7.744,29.205,1.38,1.28,BATA,Banerjee_GRL_2008
78.021,30.459,"6428",5.144,31.19,0.73,0.71,HATI,Banerjee_GRL_2008
79.493,30.743,"6429",0.067,21.694,1.26,1.11,BADR,Banerjee_GRL_2008
78.617,30.806,"6430",3.365,27.06,1.14,1.11,BHAT,Banerjee_GRL_2008
78.754,31.037,"6431",3.73,23.567,1.14,1.1,HARS,Banerjee_GRL_2008
75.938,31.479,"6432",3.721,30.042,0.91,0.89,BOHA,Banerjee_GRL_2008
76.307,31.538,"6433",5.408,30.741,1.02,0.98,UNAN,Banerjee_GRL_2008
76.815,31.634,"6434",3.063,31.087,0.77,0.76,REWL,Banerjee_GRL_2008
76.294,31.897,"6435",3.672,29.157,0.89,0.88,JWLM,Banerjee_GRL_2008
76.673,31.919,"6436",4,33.748,1.36,1.29,CHBG,Banerjee_GRL_2008
77.108,32.067,"6437",-1.274,23.955,0.91,0.89,KULU,Banerjee_GRL_2008
76.307,32.248,"6438",0.678,28.161,0.75,0.75,NADI,Banerjee_GRL_2008
75.881,32.304,"6439",3.489,29.957,0.78,0.77,NURP,Banerjee_GRL_2008
77.192,32.317,"6440",-1.866,24.678,1.36,1.35,KOT1,Banerjee_GRL_2008
77.192,32.317,"6441",-1.166,17.838,1.19,1.13,KOTH,Banerjee_GRL_2008
77.921,32.364,"6442",-3.779,17.654,1.86,1.66,KAZA,Banerjee_GRL_2008
75.993,32.536,"6443",1.057,28.078,0.78,0.76,DALH,Banerjee_GRL_2008
75.363,32.565,"6444",5.522,29.918,1.54,1.37,HIRA,Banerjee_GRL_2008
77.175,32.634,"6445",-3.989,18.603,1.44,1.39,JIPA,Banerjee_GRL_2008
76.689,32.698,"6446",-1.458,22.843,0.91,0.89,UDAI,Banerjee_GRL_2008
77.425,32.798,"6447",-0.621,16.99,1.8,1.67,SRCH,Banerjee_GRL_2008
78.66,33.209,"6448",0.277,16.76,0.7,0.65,NYOM,Banerjee_GRL_2008
77.808,33.972,"6449",-1.192,16.662,1.25,1.12,SHAK,Banerjee_GRL_2008
77.613,34.13,"6450",-1.1,18.57,0.68,0.65,SABU,Banerjee_GRL_2008
77.576,34.71,"6451",-0.486,19.491,1.45,1.32,PANA,Banerjee_GRL_2008
77.575,34.711,"6452",-3.136,20.05,1.3,1.29,PAN2,Banerjee_GRL_2008
82.247,28.03,"6453",8.555,36.841,0.9,0.9,AMP0,Bettinelli_JOG_2006
85.794,27.745,"6454",8.877,34.002,1,0.9,BAL0,Bettinelli_JOG_2006
82.54,27.786,"6455",8.388,37.838,1,0.9,BMT0,Bettinelli_JOG_2006
83.418,27.507,"6456",7.74,35.025,1,0.9,BRW0,Bettinelli_JOG_2006
80.602,29.334,"6457",8.086,31.999,0.9,0.8,DAD2,Bettinelli_JOG_2006
81.353,28.824,"6458",8.951,37.446,0.9,0.9,GUT0,Bettinelli_JOG_2006
85.008,27.316,"6459",9.503,37.446,1,0.9,HET0,Bettinelli_JOG_2006
82.785,27.568,"6460",7.219,37.818,1,0.9,KRN2,Bettinelli_JOG_2006
82.095,28.01,"6461",6.354,34.091,0.9,0.9,KUS0,Bettinelli_JOG_2006
81.116,28.613,"6462",11.569,34.768,1.5,1.5,LMK1,Bettinelli_JOG_2006
80.148,28.963,"6463",8.715,34.348,0.9,0.8,MAH0,Bettinelli_JOG_2006
82.347,28.249,"6464",9.432,37.574,0.9,0.9,MUL0,Bettinelli_JOG_2006
85.398,27.575,"6465",11.685,36.174,1,0.9,PKI0,Bettinelli_JOG_2006
85.222,28.015,"6466",11.431,30.015,1,0.9,RAM0,Bettinelli_JOG_2006
80.721,29.527,"6467",7.668,30.838,0.9,0.8,SHB0,Bettinelli_JOG_2006
80.636,29.012,"6468",9.019,36.91,0.9,0.9,SHP0,Bettinelli_JOG_2006
81.634,28.583,"6469",6.682,34.239,0.9,0.9,SKA0,Bettinelli_JOG_2006
81.635,28.586,"6470",8.481,33.739,0.9,0.9,SKT0,Bettinelli_JOG_2006
81.691,28.407,"6471",10.102,36.757,0.9,0.9,SPS2,Bettinelli_JOG_2006
79.874,6.892,"6472",17.637,36.858,2,1.2,COLA,Bettinelli_JOG_2006
85.28,27.693,"6473",10.568,32.135,3.4,1.8,AIRP,Bettinelli_JOG_2006
86.34,28.783,"6474",15.185,22.58,3.2,1.8,GUCO,Bettinelli_JOG_2006
80.148,28.963,"6475",5.715,34.048,3,1.2,MAHE,Bettinelli_JOG_2006
81.635,28.586,"6476",6.581,31.039,2.7,1.1,SURK,Bettinelli_JOG_2006
102.797,24.882,"6477",0.377,-13.547,0.8,0.8,KUNM,Bock_JGR_2003
22.839,52.741,"6478",0.573,0.86,0.5,0.4,BRSK,Bogusz_PersComm_2012
21.068,52.215,"6479",-0.259,0.119,0.6,0.4,CBKA,Bogusz_PersComm_2012
20.598,52.883,"6480",0.071,0.535,0.6,0.4,CCHN,Bogusz_PersComm_2012
23.48,51.13,"6481",-1.601,-0.861,0.5,0.4,CHEL,Bogusz_PersComm_2012
18.755,53.489,"6482",-0.211,-0.003,0.6,0.4,GRUD,Bogusz_PersComm_2012
23.566,52.741,"6483",-1.025,1.035,0.5,0.2,HAJN,Bogusz_PersComm_2012
17.982,54.123,"6484",-0.385,0.222,0.6,0.4,KOSC,Bogusz_PersComm_2012
22.08,53.174,"6485",-0.009,0.085,0.6,0.4,LOMZ,Bogusz_PersComm_2012
21.559,52.181,"6486",-0.158,0.603,0.6,0.2,MIMA,Bogusz_PersComm_2012
20.711,52.431,"6487",-0.351,0.631,0.6,0.4,NODW,Bogusz_PersComm_2012
20.487,53.778,"6488",-0.089,0.639,0.6,0.4,OLST,Bogusz_PersComm_2012
22.294,52.157,"6489",-0.056,0.878,0.5,0.4,SIED,Bogusz_PersComm_2012
19.663,52.857,"6490",0.765,-0.034,0.6,0.4,SIPC,Bogusz_PersComm_2012
20.904,52.254,"6491",-0.257,0.625,0.2,0.5,WAT1,Bogusz_PersComm_2012
23.557,51.545,"6492",-0.681,0.136,0.5,0.2,WLDW,Bogusz_PersComm_2012
106.581,52.787,"6493",-1.618,0.864,1.1,1,ANGA,Calais_GRL_2006
102.79,46.259,"6494",2.86,-0.958,1.5,1.3,ARVA,Calais_GRL_2006
103.02,46.12,"6495",4.761,0.343,1.4,1.1,ARVX,Calais_GRL_2006
110.849,48.524,"6496",0.09,-3.911,1.2,1.1,BATS,Calais_GRL_2006
83.418,27.507,"6497",8.848,36.308,1.1,0.6,BHAI,Calais_GRL_2006
88.42,50.07,"6498",-0.372,2.845,1.5,1.4,CHAG,Calais_GRL_2006
114.583,48.091,"6499",0.305,-2.49,1.1,1,CHOI,Calais_GRL_2006
